video no,0x,0y,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y,17x,17y,18x,18y,19x,19y,20x,20y,21x,21y,22x,22y,23x,23y,24x,24y,25x,25y,26x,26y,27x,27y,28x,28y,29x,29y,30x,30y,31x,31y,32x,32y,33x,33y,34x,34y,35x,35y,36x,36y,37x,37y,38x,38y,39x,39y,40x,40y,41x,41y,42x,42y,43x,43y,44x,44y,45x,45y,46x,46y,47x,47y,48x,48y,49x,49y,50x,50y,51x,51y,52x,52y,53x,53y,54x,54y,55x,55y,56x,56y,57x,57y,58x,58y,59x,59y,60x,60y,61x,61y,62x,62y,63x,63y,64x,64y,65x,65y,polarity
6,3.72620656763,2.07673463311,3.51831599255,2.14971297388,3.25554619544,2.24238400689,2.82497595937,2.31209438241,2.52633626159,2.4701352867,2.29814273813,2.67771973372,2.50210889393,2.81989888536,2.58057241625,3.06548822754,2.85050406297,3.11730755985,2.99512611306,3.15210611574,2.9150116219,2.99313067161,2.82312479483,2.65896752326,2.8016318727,2.53253659366,3.05317572398,2.28592390416,3.26875298534,2.17441072168,3.41109204172,2.00633797842,3.71369656753,1.92927120401,3.23506506959,1.75430229712,3.25835514752,2.14938725485,3.33826962104,2.16442742525,3.38878295085,2.34417269651,3.26532407266,2.3995114016,3.36146950333,2.54019222691,3.35155431934,2.58189248085,3.35874678788,2.54281852758,3.27799313366,2.43632502176,3.29731599271,2.14825771322,3.39924869791,1.92714096338,3.41546804358,2.16806890531,3.59294595594,2.35585172311,3.59632207775,2.49659962924,3.26773897344,2.3224076508,3.28538927277,2.42541851366,3.30788769244,2.49630047405,3.31807404749,2.40883053073,3.08359992523,2.39616322641,3.11348700725,1.59302062525,3.14207991127,1.49232540045,3.08747257972,1.51168587172,3.07643176623,1.64548400937,3.12420266154,1.59556775008,3.03685047239,1.54868707795,3.13160429839,1.71229246383,3.24225681826,1.73097252146,3.11203246756,1.77293463973,3.15613134209,1.74555340339,3.1497359326,1.74662268794,3.069033949,1.72857092158,2.82042851844,2.91603624184,3.10363683654,2.99387911801,3.26932412115,2.93793147881,3.37388822172,3.01991151713,3.38878295085,2.96341584288,3.38834215864,3.02391204613,3.40139013008,2.92238406159,3.37521608857,2.93924985222,3.37110630649,3.09120448741,3.30613750213,3.15613134209,3.24388319652,3.1768862779,3.13547720871,3.07885838129,3.1067634427,2.94833531087,3.23891514583,2.90088639849,3.36102512901,2.94427965276,3.36367661768,3.03857143334,3.20076015523,3.1329603616,3.07923736715,3.08795632004,0.0
6,3.67452120616,3.24504191762,3.52819491541,3.15733425505,3.4051744482,3.1474136968,3.17736554277,3.07527716599,3.02518932229,2.88783790056,2.80512390258,2.78181868629,2.84175616109,2.70930870304,2.89230140159,2.83331333053,2.9277981669,2.86107935693,2.86955135044,2.75692434215,2.82339648723,2.62277399762,2.75647868087,2.5245579823,2.56381413275,2.48840935622,2.63314651635,2.34306937853,2.67343022527,2.27400006641,2.79296347836,2.26963519361,3.05964288659,2.23578834114,3.581310723,2.4034331112,3.62599248599,2.33214521861,3.70574526048,2.33451927715,3.73089152581,2.33398826188,3.68939331179,2.32358796538,3.68634453931,2.19750617528,3.68426100098,2.1572794422,3.6213458734,2.1377930848,3.54298773004,2.06206621226,3.42116310383,1.97141277838,3.67151087458,2.47030985588,3.77496516341,2.5269249059,3.89797094989,2.59448708947,3.81092156343,2.63937124129,3.31232906686,2.69832655008,3.47911966118,2.6314588141,3.56776848501,2.63306319842,3.50213521686,2.57678364665,3.50284927618,2.50412322873,3.40768617108,2.54915262505,3.46629533793,2.52664707014,3.44493531255,2.51159829882,3.40160332518,2.46371144274,3.39948401931,2.5512516705,3.42217934694,2.68789948669,3.45378865139,2.26572673035,3.49811121365,2.14316373736,3.53120627444,2.12857828355,3.41351396284,2.13752625065,3.41699238413,2.20445856759,3.41794247239,2.24010164339,3.06344077583,2.93161345027,3.21472086775,2.91846177921,3.42101240487,2.91493787185,3.53687706371,2.89891187398,3.5925034931,2.80447078464,3.60837952419,2.8565824306,3.57819745045,2.65147486987,3.53683054252,2.62021736285,3.48264594539,2.68610325888,3.37760408883,2.73937771228,3.2510026872,2.77711442506,3.18605347935,2.80245180581,3.23336900014,2.86409891806,3.41036008674,2.8266309419,3.56777155955,2.81950868763,3.57606317187,2.60513225265,3.38491959482,2.67669426776,3.19355016705,2.689984055,-1.0
6,6.30633617678,3.61689313314,6.05185262933,3.7887424887,5.74747263981,3.97194531362,5.4403299152,4.09787129319,4.94127131551,4.20820617811,4.55432550083,3.92154546739,4.32980221858,3.65256957916,4.29103935927,3.58771663874,4.32953984477,3.5003862383,4.44497296498,3.44500416813,4.56308135561,3.5265842983,4.5804001648,3.64703107398,4.69067453571,3.86142245838,5.02953261409,3.28048023186,5.35847146249,3.03668763792,5.7087597523,2.80111620672,6.08089340417,2.54196505546,6.23091193568,2.99622654744,6.26060234225,3.00690397237,6.27424476969,2.94023188,6.29522958285,2.89812393269,6.23244644426,2.72600178439,6.16064895067,2.35332393629,6.22862507894,2.26312569527,6.25256362667,2.16092873195,6.23869170409,2.05938054405,6.13245029907,1.91753957731,5.93741053584,2.44631119482,5.8484395515,2.5269189233,5.72695751324,2.66713023053,5.51225132273,2.71401027279,5.48973643096,2.79982703928,5.43234782467,2.76354250512,5.35576560996,2.72643274642,5.31303292734,2.61813073576,5.16838664148,2.54660424811,5.99745774352,2.66247017857,6.11001390846,2.53684815757,6.04359290261,2.45836781355,5.96049928305,2.38579580002,5.91993203564,2.45207086571,5.95147744019,2.54323502286,5.8582629639,2.07525583794,5.87546010273,1.89304514605,5.85200128047,1.81212465641,5.83941513187,1.81903725397,5.78171044942,1.86587500933,5.75638573412,1.99398810094,5.066151772,3.14806836289,5.0932451603,3.02520238807,5.15304587848,2.94995686917,5.13885407742,2.90204103604,5.16360913287,2.81191745185,5.14068127835,2.76849336005,5.07668739033,2.66676554544,4.94309757113,2.82937328204,4.98709840133,3.03115068077,4.91511170663,3.10801585114,4.91278251769,3.134526996,4.92620730395,3.1111460935,5.03645847863,2.96579001748,5.05242123786,2.93694862075,5.12059331248,2.84152691723,5.10418980977,2.91492479189,5.04138272223,2.99688088372,5.03606760656,3.00547784746,-1.0
6,3.34913780532,3.27377223157,3.28007510794,3.55160303354,3.19321839493,3.7953038893,2.93347545684,3.99143877277,2.66379650475,4.07902081216,2.3471030471,4.02806776147,2.24499826541,3.88937310867,2.32401219924,3.92154485582,2.40084489813,3.97099350837,2.36521332636,3.99289385996,2.43280317082,4.02407770513,2.39932099785,4.11138310389,2.40684146321,4.2485190292,2.57495216606,3.82236075836,2.68810409294,3.57147733759,2.88177847172,3.35735036773,3.01192885593,3.11668285054,2.80121684894,2.74971964356,2.60375627862,2.68994430133,2.58251657364,2.6689605739,2.57241646097,2.74533453929,2.50335403237,2.77962837571,2.6051055393,2.72772362795,2.68575533104,2.68575533104,2.7248037295,2.73090302378,2.69143687883,2.66992772491,2.80282928116,2.6593775882,2.54889084132,2.86718330479,2.55731769259,3.05814751241,2.58251657364,3.10263800551,2.62583483979,3.34315821153,2.48841261869,3.16907388047,2.49773276424,3.37320530893,2.5053871962,3.4096821407,2.51056288303,3.31835418081,2.45673988343,3.33413644944,2.52227597137,2.74533453929,2.51635499394,2.7248037295,2.51681094828,2.66379650475,2.56638761327,2.74387128053,2.42370678117,2.68182724292,2.50850532535,2.71446688407,2.57408863496,2.84783337036,2.69824957603,2.7390579265,2.60400415442,2.72859110331,2.77691801573,2.69513809723,2.81041828678,2.74682312718,2.58642912242,2.65700343251,2.53240614732,3.20021782821,2.45183084027,3.24949795319,2.42201961217,3.31036984031,2.48261309042,3.38460284693,2.49506109965,3.32006106988,2.50736150817,3.20899034707,2.62679056763,3.31299013196,2.58096100796,3.3884146717,2.3972577085,3.59519345092,2.45191858794,3.65750825143,2.47210484249,3.54147218595,2.42370678117,3.49302641064,2.43527810747,3.41648999725,2.43713266058,3.39034012987,2.48183301681,3.29717189617,2.51558538359,3.4583622786,2.41870104492,3.49050018033,2.46896978894,3.46416372197,-1.0
6,5.86164259524,3.25137974077,5.68172008775,3.37373534125,5.52283887009,3.55847437774,5.29285264451,3.74046542831,5.01479731378,4.12541439654,4.8136573354,4.10259250277,4.76590173863,4.02103601702,4.79845883083,4.08049282479,4.72425330414,4.11799465213,4.79694399286,4.27696745177,4.90907881207,4.33220106878,4.92183984676,4.27380198226,5.18822448798,4.34802746261,5.63547838108,3.75861756301,5.89914113598,3.45169279918,6.20646121341,3.15156024855,6.44350721741,2.90587265463,5.63006183872,3.39014715017,5.75417083256,3.94444559787,5.85058285889,4.24221918515,5.88065584325,4.44058740112,5.8819442911,4.31705525891,6.04055544007,4.52498472642,6.10348518397,4.61433474549,6.16060844283,4.5649700769,6.17326301405,4.30774319331,6.17115915861,3.71830441857,5.86380708416,3.50361587136,5.84291217925,3.72136644448,5.81343927821,3.96956966293,5.74327519306,4.04707620744,5.30092580647,3.49885920707,5.47776980263,3.66215156692,5.54736762477,3.72178349739,5.55071113466,3.72817081461,5.615580972,3.57585730521,5.57320203532,2.65634465073,5.65256026367,2.79850067847,5.66620753331,2.826211667,5.66250875383,2.78706144964,5.60271919923,2.7184657299,5.5977264926,2.65182641977,5.82183296459,2.94535561382,5.90084341655,3.00842408905,5.98557343725,3.11085438166,5.93528011753,2.91961713412,5.84690801736,2.91063911464,5.83015188598,2.86121423158,5.0578576757,3.44647670912,5.20309770571,3.68618114654,5.35816411878,3.8551306088,5.40826636568,3.95601883155,5.48325104266,3.92358708898,5.54545318084,3.81085559006,5.52892454081,3.639818334,5.48214115209,3.92561731381,5.3603522817,4.04833814372,5.23128427541,4.07289396301,5.14799254081,3.97768337099,5.08895825487,3.78950504988,5.19216110361,3.82156993624,5.28429356966,3.8832994922,5.45959062352,3.85097397743,5.47062494695,3.85549059302,5.28407949287,3.90602294119,5.17732467323,3.77820207448,1.0
7,19.522033806,18.9677966808,19.1682437544,18.5677802924,18.6251915186,18.3549045491,18.2103104356,18.373246596,17.3937913518,19.7978438687,16.8467553335,21.1285713339,16.9137124685,21.9752088482,16.7186723636,22.7587210483,16.5432715003,22.5766481573,16.4102943028,22.1683019973,85.057074264,97.7483621189,88.8910310783,94.8514569184,92.778821958,90.6253669943,94.9877878042,85.3307422576,95.9560225484,80.2817290696,96.7531772653,75.4309690541,97.0352646054,70.0889950484,23.0539678618,32.8642057931,23.4437583148,34.8358576009,23.7535903228,36.5970678901,23.4191678539,37.7121450246,22.7038108081,37.5136651106,21.1034997828,36.6646243383,20.7192247565,36.1114831554,19.9653551474,34.351136229,18.8354737139,32.252657155,17.7334607523,29.3447440882,21.3394073986,35.5418441991,21.5454181212,36.6512445285,22.1557828001,37.7431129748,21.7886782206,36.9017280763,20.5026267361,30.9161783543,20.0854407463,32.1366480153,19.7169394958,32.4062405374,19.3038653043,31.7284433537,18.2537974254,29.9095883186,21.6026829437,30.0764804768,21.8182394851,31.8521312208,21.4863124954,31.9189361883,20.4765836064,31.0086596742,20.955421539,31.2203024155,21.3488629575,30.6106707745,18.7534273245,29.8070733996,18.9466522175,30.056631888,18.4946278823,29.6112865529,17.9046103009,27.3784300385,18.1950373386,28.3031161987,18.6200021964,29.2544042508,19.4912678861,26.37192506,19.681034964,29.0589905188,19.7281240758,29.9689615346,19.392178388,29.755431677,18.8657575179,29.5412639288,17.9648115432,27.9332587927,16.6225775388,24.4956693137,17.3718597912,26.9532118727,17.9395186817,28.6737809555,18.1264234445,29.5419181837,18.5333751486,29.3771810681,18.848021094,28.0595006055,18.8762222043,28.1890774882,18.4128426135,28.3578424231,17.9279057316,27.5889800596,17.911015655,27.9308469776,18.2902600705,28.9550748323,18.8047761976,28.5485384498,-1.0
7,69.7949103316,74.7505907647,69.973058828,81.5107690093,70.545234103,87.6184194773,71.3749967701,93.7715599981,73.5669391474,98.7136555515,78.2554559979,102.820653982,82.6495299971,105.51318515,73.9152889824,20.7943088053,75.8708098113,22.0525948562,78.4676432566,22.8594422146,79.6603479672,22.9413126289,81.2139857131,22.6873138042,82.8774129288,22.2795821644,83.9677598811,21.6235805308,85.1273331048,19.3493338726,86.27737706,16.9296357996,87.4392247952,14.1795858803,76.0400994299,8.38812587755,78.062238725,8.66006474061,80.097884106,8.46132312768,82.2901636786,7.93246769397,83.6920029998,7.33626369669,88.5193319628,6.64370362179,90.1924051423,6.51362590301,91.7073928407,6.52431350156,92.4199668536,6.87050399437,92.62287069,7.52834352857,84.8182692456,6.9164806743,85.0198080424,7.66711806702,85.0962425246,8.61387874908,84.4911480474,9.9416879085,80.2025100789,11.1070056167,81.5485607449,11.1273551569,82.6353765919,11.5220150408,83.4304330474,11.6948683342,83.8586893615,12.115451003,76.193017766,7.54291909113,77.8970527021,7.47070782522,79.6276169243,7.20583400557,80.5893591533,7.0649214259,79.2229819832,7.28089798101,77.445404708,7.49728548326,85.2697615831,7.47111011422,87.1264359824,7.32653684059,88.4791568799,7.79645428727,88.5737629065,8.87764429936,87.7076895022,8.53840568167,86.531863426,7.99818968588,75.4447432868,13.521021884,78.4994483291,13.4740795482,80.3631341682,13.4822895366,81.6469442004,14.1008661517,82.8429022191,14.5399205506,83.4223175182,15.6053619761,83.5866815547,17.6062737204,82.2082355307,17.4584909744,81.5333952164,17.1386183935,80.3984204505,16.5563947661,78.8421401289,15.8446350231,77.3412140322,15.1554242846,79.2558249743,14.4815692173,80.8653268892,15.1187467315,82.0539473348,15.8496522173,81.9238050634,16.1731241681,80.7451532999,15.6224932415,79.0347229494,14.6795832344,-1.0
7,16.136709721,11.7708748098,15.6669554729,11.9978647169,15.3375402119,12.0888692966,15.0445714607,12.0048838405,14.8516656322,12.3052310494,15.2115950585,10.7162984652,15.3917478092,9.74291030659,15.7060537445,9.61192646844,15.6796739097,9.07605887599,15.8690414063,9.25597423323,15.6600557062,9.1950989511,15.2524486375,9.42296322952,14.7393265941,9.81739329864,15.061945075,8.62541294358,15.336634074,8.31256625622,15.8016013616,7.98888008227,16.3072474647,7.64858002491,20.2402016015,10.0831019086,20.7859674805,9.79783218513,21.4820288174,9.74358763495,21.9308253945,9.71620996196,21.8185131374,9.61067842306,21.7683259698,8.96610248596,21.775855625,8.60610609462,21.614303264,8.26121954963,21.1627290888,8.20259294711,20.3540460214,8.07165599086,21.479511399,10.2484849661,21.7765205629,10.7621374496,22.067729946,11.1900750446,21.6890450208,11.3509446347,19.6617317562,11.0706195858,20.025957534,11.0793930479,20.2659070258,11.1008889745,20.119638285,10.8806733613,19.6281424275,10.5995978771,19.8606519756,10.1354070049,20.3711943441,10.0954912758,20.5765915062,9.98125183525,20.2071185415,9.81158682502,20.2152796433,9.94186127393,20.0636448513,10.0537144336,19.9110619556,9.1649989072,20.1274259755,8.94566066428,19.9677826691,8.89524525793,19.3804124878,8.61939348791,19.5737001107,8.70843276613,19.8308119472,8.88273326801,17.5825051565,10.7685849748,18.6786884074,11.0017714553,19.3521288572,11.0607687613,19.62135356,10.9912691212,19.6627465651,11.0103565024,19.3436377105,10.6641341779,18.5691234236,9.72284401048,18.7016249668,9.81339083862,18.7809702817,9.97942759657,18.6570220574,10.0803834468,18.3187465498,10.2185816011,17.9752806455,10.2736585015,18.5797028271,10.7847445165,18.9436480447,10.8028277297,19.1919791897,10.6068798721,19.1324433411,9.59168328286,18.7707483545,9.787287356,18.3847868685,9.89939690114,0.0
7,9.49754855589,10.4707999118,8.60112949393,10.0525476515,7.91428686035,9.52680095877,7.35843754982,9.0498583695,7.05594874545,8.81701457591,7.1278750813,9.27536077252,7.02509334514,9.84397970883,6.84630823933,10.6052068673,6.73173955678,11.1316508566,6.66015396171,11.449555339,6.41551690379,10.8782847621,6.13863642374,10.4878221142,6.01866409266,9.61950399672,6.64579590227,9.50952070964,7.21626029869,9.94630983657,7.88443513895,10.5978973656,8.59689497287,11.2029049521,13.6645991467,16.5630780822,14.1715319377,17.125212083,14.7416029367,18.021701204,14.9433406095,18.9910137479,14.7725979704,19.1794417053,14.3282781783,19.7091566827,14.5054275556,19.7251543539,14.2847971134,19.1998363088,13.7373919107,18.6265027092,12.7443657019,17.8406633801,13.7769372503,20.1745604386,13.7274074131,20.7475054917,13.6209269433,21.1029840664,13.0549729016,20.5929376089,11.4252741275,17.3751382317,11.5769777014,18.1930127875,11.4703233372,18.5607351387,11.3088138123,18.329507826,10.8550419855,17.6315464033,13.3166395494,16.8912130815,13.8468746115,17.8712147729,13.7366986168,18.2265740061,13.0766749815,17.6144241038,13.2186208247,17.6101918542,13.3668649789,17.1883681599,12.2400331984,17.9988024293,12.5309648218,18.8059565032,12.0031424457,18.8852659457,11.2386973204,17.9423981339,11.5149151035,18.1911211554,11.9929953101,18.200847704,10.186542632,14.9484553537,10.9537787928,17.1475779214,11.1748697659,17.8176798233,10.8010581492,17.9528571365,10.5119131209,18.1805477767,9.80320647252,17.6020002471,8.87078672626,15.6585328429,9.07873496537,16.0199320293,9.23446958799,16.2485789366,9.40538515114,16.2936310471,9.54936713602,15.9755626873,9.85934090975,15.6039168872,10.5074939244,16.710428262,10.0763939128,17.044092213,9.77996656598,17.0409422945,9.62260895883,16.2702103868,9.76746786897,16.2082792875,10.2522997807,15.8955739073,0.0
7,4.10928013434,2.72536720526,4.38080026925,2.80309235558,4.7062042796,3.0030557276,5.11987110861,3.3358943891,5.47690567244,4.20555477695,5.84535137803,4.85027191683,6.21068914519,5.37076655388,6.30242441678,5.87182821513,6.46397882432,6.20619671273,6.17371125986,6.58511679023,5.73388372611,6.61381737547,5.18931796617,6.40585443452,4.38371326628,6.11554107713,3.51148237566,6.41659921428,2.99912976961,6.07017827517,2.59728126798,5.68869267441,2.49170116544,5.30866941566,6.38751072118,4.32896869514,6.80265806592,5.19740127825,7.22728694652,5.88685057179,7.43578675691,6.45375619572,7.43513272231,6.76518160773,7.41947642896,7.91158320588,7.34688760573,8.14858791994,7.08191666067,8.32393233584,6.63615990783,8.27820929884,5.89440199058,7.66508461362,7.43324243124,6.43149443893,7.90402723748,6.95128943445,8.34979351275,7.52284180503,8.34410874537,7.59381007878,7.31233055006,6.02835441873,7.34382802461,6.57259398051,7.33551910369,6.96703037634,7.04433452718,7.02637271046,6.27266397797,6.81949198467,6.32459772362,3.74885140578,6.71975039806,4.19338284695,6.57817348851,4.54757445056,6.31086115056,4.66124494771,6.49869471268,4.33475103199,6.55395585961,3.92823868206,6.00808473402,5.65454340483,6.21080141437,6.02123230775,6.03390382945,6.41617288948,5.31796330827,6.28691060381,5.65769805729,6.22628088803,5.98831671394,5.89306116722,7.76892415379,5.49514618769,7.75308175919,6.30894289837,7.59990317128,6.82745738577,7.42987671574,7.11161915037,7.03711770052,7.26114567909,6.58939972992,7.21334353584,5.77200369055,6.94936272473,6.51885135692,6.6280833003,6.880569526,6.28599767075,7.12998308553,5.9781569791,7.38221778218,5.79723662737,7.65477500307,5.66202257207,7.53839489243,6.52010736437,7.0697579526,6.94423595005,6.65853755973,7.01958060765,6.70772684079,6.06016758213,7.03477228974,5.8126855382,7.47866162805,5.57830617851,-1.0
7,3.46444457852,4.28217581411,3.38944196464,4.39635312413,3.32488367994,4.44911827954,3.2314052977,4.6864667178,4.2704835444,6.3040769458,4.44894024538,6.15071435922,4.09239816883,6.09578656626,3.9902604198,6.54003663659,4.15832696746,6.48802400162,4.1962736888,7.05837049604,3.99336082681,7.15306484199,3.60832371053,7.34767424643,2.71544901744,7.44887525565,2.63686732828,6.09196841817,2.79670952342,6.09992695947,3.08230336914,6.11731837968,3.51680548113,6.10289656922,4.2869130808,6.97713379832,4.4311230501,7.42797761744,4.5445865958,7.88125988822,4.63012092736,8.34187812744,4.62838850984,8.54458313729,4.69309583482,8.98858461969,4.74950753049,8.91477803014,4.71872192799,8.67392815874,4.64180316619,8.586127425,4.51163512323,8.08398980016,4.66040834483,8.71367424293,4.90455435951,8.9663176101,5.26494102155,9.27026546449,5.33109689083,9.24432927596,4.73340770638,8.14910552098,4.71790354516,8.49635915036,4.74358347227,8.73372886011,4.63059134859,8.71548070736,4.32292988288,8.39061238752,4.34504383644,6.79580534573,4.44689234018,7.2214339927,4.31185333794,7.46204919696,4.16864771387,7.42100310798,4.19126862337,7.43423975885,4.37854806623,7.08311337263,4.16287219964,7.65931775779,4.31371288009,7.71914169548,4.23437138075,7.88285518962,3.91172393689,7.67116240692,4.11076827875,7.72879404731,4.19669837226,7.64026592249,6.24006537158,8.3043469471,5.49251515904,8.83868634117,5.04103949676,8.81330003039,4.85714743323,8.80354339102,4.68211258064,9.05867561846,4.67739455274,9.34065954802,4.77422950084,9.02493794718,4.66592874882,8.50162477191,4.70588424578,8.33394585208,4.70163232661,8.29961230157,4.99657308305,8.14789045164,5.49678573944,7.99497366852,5.31552927611,8.56051261535,4.65100862052,8.61589597003,4.62731879255,8.92217173758,4.69811422038,8.17542804765,4.54663405038,8.01166229151,5.34584135586,7.81293672047,-1.0
7,34.4530688675,7.47717494431,34.6328921563,7.59382306943,34.7755164188,7.6965506397,35.229068248,7.76474511589,35.8306439254,8.2371934905,36.7336714744,7.44175444774,38.1092714142,6.82057766195,39.062920774,6.52380095618,39.2660639831,6.31132731415,38.8473171367,6.23543522936,84.7872876558,82.355101258,87.980029562,79.5327538902,91.3469490771,75.4448783762,93.3348584389,69.3613109403,93.8828407824,64.0237757448,94.2875259325,58.7829095059,94.2121034422,53.0570428641,38.5812107221,5.63883942093,39.3613281551,5.54015419913,39.8656360057,5.53922022142,40.1945902821,5.4936168212,40.2304667713,5.32645631547,39.3097130128,5.30670328037,38.9585618892,5.41941207028,38.2625146842,5.37280218076,37.4683006082,5.3276827531,36.5944640922,5.37729252752,40.1982126365,6.62475195014,41.214008424,7.17318712633,42.2805233063,7.56735829084,42.6298093313,7.60129582134,40.5633463059,5.85480376972,40.9435725176,6.23028989971,41.105671376,6.48489809833,40.6512893546,6.39707303513,39.8650820688,6.03681211259,38.8642606407,5.55728591423,39.3517535317,5.67519808227,39.1821086823,5.76399916731,38.6246475294,5.634889846,39.0514036034,5.67878010912,39.153151361,5.66106538751,37.8742707382,5.70117639672,37.838947398,5.94745481963,37.4586601928,5.92299013413,36.5821280757,5.87984472017,37.2825192256,6.12549318497,37.7640137514,6.05806119322,40.6648111476,5.02020552556,41.4718438501,5.43307810358,41.6471559861,5.98109618916,41.4517870778,6.1219686127,41.0600523342,6.24148535026,40.2970755426,5.91593910214,38.6970364968,5.38996397963,39.8837644931,5.36500742462,40.5141165017,5.72253735982,41.0149023656,5.92923742194,41.2620569458,5.79701348683,41.2193668527,5.33664202469,41.1512425426,5.47305546528,40.8685301062,5.69198427735,40.2715963912,5.63824162563,40.0551899678,5.48170376621,40.5895100081,5.72050815094,40.9343961113,5.49461661452,1.0
8,8.01565101419,11.495262155,6.52169236846,10.1291542052,5.6506951403,9.11122379594,5.00822127515,8.09107357788,4.73949648353,7.71959355121,4.52420271719,9.38962983288,4.50062848649,11.88909471,4.81118664124,13.1443532713,5.01982552003,13.7104947673,4.96845766355,13.2001812114,4.78598698978,11.9722595416,4.52702727003,10.45234628,4.0991602675,10.3809597627,4.33852548785,11.5647000055,5.12629218675,12.6520839288,6.02119383498,13.8335366134,6.88981753457,15.3223757412,8.9812878908,8.50893637518,9.22484985428,8.75796937781,9.50451893079,9.25941158547,9.65093074766,9.59625747404,9.51675448497,9.69129743427,9.53270504483,10.1518734637,9.72719270859,10.3733139392,9.70403940843,10.3865348307,9.58554904605,10.2725422798,9.16933460138,10.7230791057,8.66422315365,10.1071834462,8.20158166551,10.3599059876,7.75430833012,11.0203775669,7.26910222749,11.3223673994,5.91528499165,8.86316456799,6.14746781726,9.54621282256,6.37294734258,9.90578598319,6.50161037038,9.80462987421,6.60261126092,9.26837272032,8.44751822774,8.7369902444,8.717814741,9.04083529931,8.68600395508,9.40076462587,8.3492667736,9.4544238262,8.22487357964,9.14402987735,8.23490703042,8.82869922818,8.2169560147,10.1854101575,8.50745122924,10.6703744535,8.41383004331,10.9645060887,8.1368330276,11.0027645926,8.00310327703,10.724024512,8.11312537859,10.4065464601,4.52657286328,9.03981138257,5.06313359244,10.1029377199,5.49637232432,10.4862250995,5.94647493966,10.8022184028,6.33725023358,10.551359077,6.62864069482,10.1780938239,6.48416321605,9.4324547113,6.53209261349,11.0367510455,6.27899679599,12.3355357507,5.42260481338,12.8166619442,4.83589040685,12.4013000181,4.70524057438,11.0343678113,4.95531012577,10.0648499651,5.55201408655,10.1456770816,6.37297039768,10.1361434798,6.65368507858,11.4831386949,5.61454075426,11.9286989383,4.85838233678,11.4115824463,1.0
8,11.0922640124,8.36817271581,10.0284452126,8.00826418102,9.04195192457,7.7751608154,8.28887713079,7.70832538869,8.07335752849,7.68514645045,8.55631180339,8.72234514894,9.1162283593,10.3719627977,9.4226974036,11.1703293676,9.50047807893,11.6349926294,9.17697559467,11.4784659,19.5561687788,19.4619814094,19.8327855237,18.4191585813,20.2932162123,17.4187296244,20.7741767205,16.1711912041,21.143170809,15.1275790209,21.6251596243,14.1973230238,22.1658822782,13.2705251662,17.2261053225,9.54149970683,18.157893463,10.0373416994,18.6745892688,10.1622939566,18.7925747736,9.93898333604,18.4487175548,9.49922849021,18.2567028589,9.23241128796,18.2468257133,9.53109391926,17.7098929113,9.65801837282,16.9016844571,9.49720646903,15.7103464421,8.90436918408,17.3238251442,8.23733923162,17.1805931989,8.55358671161,17.181487731,9.03348169142,16.4377806261,9.20795629,13.6564350072,8.12342445186,14.3637027178,8.37322521338,14.492322032,8.46929217542,14.4019749016,8.29973366296,13.962979392,7.95872335014,15.4803112407,8.16322704476,16.2414111114,8.19920676954,16.4532451376,7.92188789565,15.7366099813,7.56652285472,15.8213394571,7.76981527057,15.552898936,7.99722926517,15.5062221333,7.2200728245,16.0567530478,7.31732624472,15.9303834158,7.40660955105,15.0442167821,7.35948027366,15.2525700688,7.26402797764,15.4484911572,7.18549719184,12.0522090765,8.25248982761,13.268166181,8.50371166987,13.7175212933,8.67160076896,13.6746160916,8.75809455683,13.7002504726,8.60067754622,13.1454821591,8.47819298334,11.8420070182,8.22574191553,12.2338992795,8.9461767301,12.4129921527,9.84450764898,12.3931096675,10.1165092731,12.4344274227,9.77609407414,12.3081623263,8.93864843213,12.8471229042,8.40577226955,12.8600806594,8.45097375135,12.815863421,8.38605574398,12.7346652642,9.05639195052,12.6960686921,9.47945550821,12.8020958564,9.04404079428,1.0
